id,occurrenceID,basisOfRecord,institutionCode,catalogNumber,scientificName,recordedBy,kingdom,class,order,family,taxonRank,scientificNameAuthorship,genus,specificEpithet,identifiedBy,dateIdentified,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,eventDate,verbatimEventDate,associatedTaxa,habitat,sex,lifeStage,samplingProtocol,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,bibliographicCitation
392,878e0b5c-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132233,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/07-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1450,1450,PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995	 FIT J.Ashe&R.Brooks,
393,878e0c1a-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132234,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/07-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1450,1450,PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995	 FIT J.Ashe&R.Brooks,
394,878e0cd8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132235,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/07-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1450,1450,PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995	 FIT J.Ashe&R.Brooks,
395,878e0d96-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132236,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/07-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1450,1450,PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995	 FIT J.Ashe&R.Brooks,
396,878e1002-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132237,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/07-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1450,1450,PANAMA: Chiriqui La Fortuna 1450m Hydrological trail 23.V-9.VII.1995	 FIT J.Ashe&R.Brooks,
397,878e10de-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132238,Gryonoides glabriceps,L. Masner,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1996-03-24/26,24-26.III.1996,,Forest,female,adult,,Costa Rica,,,,,,10.201361,-84.485101,500,700,700,COSTA RICA: Alajuela Est. Biol. San ramon 700m 24-26.III.1996 L. Masner forest YPT,
398,878e11a6-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132239,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
399,878e1264-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132240,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
400,878e132c-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132241,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
401,878e13ea-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132242,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
402,878e14a8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132243,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
403,878e1796-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132244,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
404,878e1868-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132245,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
405,878e1930-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132246,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
406,878e19f8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132247,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
407,878e1ab6-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132248,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
408,878e1b74-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132249,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
409,878e1c32-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132250,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
410,878e1e30-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132251,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
411,878e1eee-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132252,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
412,878e1fb6-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132253,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
413,878e2074-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132254,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
414,878e2132-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132255,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
415,878e21f0-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132256,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
416,878e24de-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132257,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
417,878e25ce-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132258,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
418,878e26be-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132259,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-21/23,21-23.V.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 21-23.V.1995 Hydrological Trail J.Ashe & R.Brooks,
419,878e2786-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132260,Gryonoides glabriceps,J. S. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-06-16,16.VI.1995,,,female,adult,,Panama,,,,,,8.8445,-82.7606,500,1450,1450,PANAMA: Chiriqui Hartmann's Finca 27.7km W. Volcan 16.VI.1995	 1450m J.S. Ashe,
420,878e2844-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132261,Gryonoides glabriceps,J. S. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,male,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail J.Ashe FIT,
421,878e2902-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132262,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-04,IV. 1995,,,female,adult,,Costa Rica,,,,,,10.04944,-84.01583,,1600,1600,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,
422,878e29c0-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132263,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-04,IV. 1995,,,female,adult,,Costa Rica,,,,,,10.04944,-84.01583,,1600,1600,COSTA RICA: San Jose Zurqui de Moravia 1600m IV. 1995 P. Hanson. MT,
423,878e2bd2-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132264,Gryonoides glabriceps,J. M. Cumming,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-08-13/18,13-18.VIII. 1995,,,female,adult,,Costa Rica,,,,,,10.42194,-84.015,500,100,100,COSTA RICA: Heredia 11km. NE pto. Viejo de Sarapiqui	 100m. 13-18.VIII. 1995 J.M. Cumming	 YPT,
424,878e2ca4-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132265,Gryonoides glabriceps,J. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail J.Ashe FIT,
425,878e2d6c-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132266,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-06-1/5,1-5.VI.1995,,,male,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana 825m 2.3 km W Capria 1-5.VI.1995 J.Ashe & R.Brooks FIT,
426,878e2e2a-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132267,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-21/23,21-23.V.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 21-23.V.1995 Hydrological Trail J.Ashe & R.Brooks,
427,878e2ee8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132268,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-06-1/5,1-5.VI.1995,,,male,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana	 825m 1-5.VI.1995 J.S. Ashe R. Brooks FIT,
428,878e2fb0-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132269,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-06-1/5,1-5.VI.1995,,,male,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana	 825m 1-5.VI.1995 J.S. Ashe R. Brooks FIT,
429,878e31b8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132270,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-06-1/5,1-5.VI.1995,,,female,adult,,Panama,,,,,,8.774684,-79.915839,3000,825,825,PANAMA: Panama Cerro Campana	 825m 1-5.VI.1995 J.S. Ashe R. Brooks FIT,
430,878e328a-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132271,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
431,878e3348-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132272,Gryonoides glabriceps,J. Ashe & R. Brooks,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-23/06-09,23.V-9.VII.1995,,Hydrological Trail,female,adult,,Panama,,,,,,8.7,-82.23,1000,1150,1150,PANAMA: Chiriqui la Fortuna 1150m 23.V-9.VII.1995 Hydrological Trail FIT J.Ashe&R.Brooks,
432,878e3410-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132273,Gryonoides glabriceps,J. Ashe,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-05-22/24,22-24.V.1995,,,male,adult,,Panama,,,,,,8.637344,-82.308219,3000,1350,1350,PANAMA: Chiriqui Finca Suiza	 20km N. Gualaca	 1350m 22-24.V.1995 FIT J.S. Ashe,
433,878e34d8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132274,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-01/03,I-III. 1995,,,male,adult,,Costa Rica,,,,,,8.945,-82.833,,2000,2000,COSTA RICA: Punt. San Vito Biol. Sta. 2000m. I-III. 1995 P. Hanson. MT,
434,878e35a0-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132275,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-01/03,I-III. 1995,,,male,adult,,Costa Rica,,,,,,8.945,-82.833,,2000,2000,COSTA RICA: Punt. San Vito Biol. Sta. 2000m. I-III. 1995 P. Hanson. MT,
435,878e365e-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132276,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-01/03,I-III. 1995,,,male,adult,,Costa Rica,,,,,,8.945,-82.833,,2000,2000,COSTA RICA: Punt. San Vito Biol. Sta. 2000m. I-III. 1995 P. Hanson. MT,
436,878e38ac-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132277,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-01/03,I-III. 1995,,,male,adult,,Costa Rica,,,,,,8.945,-82.833,,2000,2000,COSTA RICA: Punt. San Vito Biol. Sta. 2000m. I-III. 1995 P. Hanson. MT,
437,878e3974-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132278,Gryonoides glabriceps,Paul Hanson,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1995-01/03,I-III. 1995,,,female,adult,,Costa Rica,,,,,,8.945,-82.833,,2000,2000,COSTA RICA: Punt. San Vito Biol. Sta. 2000m. I-III. 1995 P. Hanson. MT,
438,878e3a3c-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132279,Gryonoides glabriceps,P. Hibbs,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1996-05-25/07-06,25.V-6.VII.96,,,female,adult,,Ecuador,,,,,,-1.053822,-79.827282,1500,200,200,ECUADOR: Pich. RioPalenqueSta. 25.V-6.VII.96 200m.P.Hibbs	 FIT,
439,878e3afa-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132280,Gryonoides glabriceps,Lingafelter,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1993-06-17/22,17-22.VI.1993,,,female,adult,,Panama,,,,,,9.129039,-79.715229,2000,,,PANAMA: Panama Pipeline Road	 2km marker 17-22.VI.1993 Lingafelter FIT,
440,878e3bb8-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132281,Gryonoides glabriceps,R. Henriquez,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,2000-06-14/29,14-29.VI.2000,,,female,adult,,Colombia,,,,,,11.33361,-74.03361,,50,50,COLOMBIA: Magdalena PINN Tayrona: Zaino 11°20'01'N 74°02'01'W 14-29.VI.2000	 50m R. Henriquez	 MT,
441,878e3c80-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132282,Gryonoides glabriceps,R. Henriquez,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,2000-06-14/29,14-29.VI.2000,,,female,adult,,Colombia,,,,,,11.33361,-74.03361,,50,50,COLOMBIA: Magdalena PINN Tayrona: Zaino 11°20'01'N 74°02'01'W 14-29.VI.2000	 50m R. Henriquez	 MT,
442,878e3f00-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132283,Gryonoides glabriceps,W. R. M. Mason,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1980-02,Feb. 1980,,,male,adult,,Costa Rica,,,,,,10.42194,-84.015,500,50,50,COSTA RICA La Selva 50m Feb. 1980 W. Mason. Mal. tr.,
443,878e3fe6-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132284,Gryonoides glabriceps,L. Masner,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1981-04-23,23.IV.81,,Primary Rainforest,female,adult,,Venezuela,,,,,,9.822502,-72.788428,2000,200,200,VENEZUELA	 Zuila El Tucuco	 200m primary rain for. 23.IV.81 L.Masner,
444,878e40ae-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132285,Gryonoides glabriceps,A. T. Finnamore,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1987-01-19/20,19-20.I.1987,,Creek,female,adult,,Belize,,,,,,16.2,-89.05,,,,BELIZE: Toledo Distr. Blue Creek 19-20.I.1987 AT Finnamore,
445,878e416c-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132286,Gryonoides glabriceps,A. T. Finnamore,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1982-01-23,23-I-1982,,Creek,female,adult,,Belize,,,,,,16.2,-89.05,,,,BELIZE: Toledo Distr. Blue Creek 89°3'W 16°12'N 23-I-1982 A.T.Finnamore,
446,878e4234-85ac-11ea-bc55-0242ac130003,PreservedSpecimen,CNCI,CNCHYMEN 132287,Gryonoides glabriceps,A. T. Finnamore,Animalia,Insecta,Hymenoptera,Scelionidae,species,Dodd 1920,Gryonoides,glabriceps,,,,,,,1982-01-18/21,18-21-I-1982,,Creek,male,adult,,Belize,,,,,,16.2,-89.05,,,,BELIZE: Toledo Distr. Blue Creek 89°3'W 16°12'N 18-21-I-1982 AT Finnamore,
